Customer_ID,Age,Gender,Employment_Status,Annual_Income,Dependents,Policy_Type,Policy_Duration,Premium_Amount,Coverage_Amount,Claim_Amount,Past_Claims,Time_Since_Last_Claim,Documents_Submitted,Fraud_Risk,Claim_Approval
7323,41,Female,Unemployed,40521,1,Health,9,997,125869,24602,8,83,5,Medium,1
7324,69,Male,Employed,84308,3,Life,5,604,322986,32863,0,55,8,Low,1
7325,26,Female,Employed,140631,2,Health,14,5542,80331,40780,1,69,3,Low,1
7326,48,Female,Employed,57206,3,Property,1,5704,390336,53689,7,70,4,Low,1
7327,32,Female,Unemployed,89963,1,Property,3,18731,227200,44657,7,99,1,Low,0
7328,21,Male,Self-Employed,146407,0,Property,11,11840,84668,80503,0,61,9,Medium,1
7329,57,Male,Employed,156628,0,Life,4,19456,323076,58976,9,112,3,Medium,1
7330,26,Male,Retired,126836,2,Auto,1,17867,443763,25113,4,61,8,Medium,1
7331,62,Female,Self-Employed,38772,4,Health,6,6934,187684,45777,5,35,1,Medium,0
7332,26,Male,Employed,179135,4,Property,10,6982,46277,30237,4,19,1,Medium,0
7333,43,Male,Self-Employed,125296,3,Auto,4,5129,462560,97043,5,109,6,Low,1
7334,21,Male,Retired,42709,0,Auto,17,5147,157473,87340,6,17,6,Low,1
7335,34,Male,Unemployed,156455,4,Property,5,8040,319409,66758,9,71,7,Medium,1
7336,33,Female,Employed,21233,4,Property,2,17010,271524,22267,5,26,1,Low,0
7337,32,Male,Retired,47146,0,Health,1,15610,171227,99342,2,4,3,Low,1
7338,52,Female,Employed,149205,0,Health,16,18641,124846,60138,5,94,4,Medium,1
7339,69,Female,Employed,148443,1,Auto,7,13800,355097,34538,8,45,9,Low,1
7340,22,Female,Unemployed,71450,3,Auto,3,13758,88696,12166,5,40,8,Low,1
7341,22,Female,Unemployed,175785,0,Auto,14,19153,26374,4334,5,84,4,Low,1
7342,37,Male,Self-Employed,194830,1,Life,19,18498,343561,39298,4,51,7,Low,1
7343,32,Male,Retired,100325,0,Auto,16,11136,285470,63449,0,2,9,Low,1
7344,35,Male,Retired,32374,2,Life,6,598,158020,59048,4,57,8,Low,1
7345,64,Female,Unemployed,70985,2,Health,1,2006,477642,13869,0,89,5,Low,1
7346,19,Male,Employed,51012,2,Auto,7,3975,54086,88507,7,80,9,Low,0
7347,46,Female,Self-Employed,104059,0,Health,11,3757,319161,54355,0,93,5,Low,1
7348,30,Male,Unemployed,44783,4,Auto,18,13066,54187,34978,7,86,3,Low,1
7349,21,Male,Self-Employed,166635,4,Health,9,14616,215689,7401,3,24,6,Medium,1
7350,59,Male,Self-Employed,63193,2,Auto,3,17259,280726,34531,2,113,3,Low,1
7351,62,Female,Retired,30042,3,Life,8,735,311194,50070,3,67,2,Low,0
7352,27,Male,Self-Employed,79031,1,Property,8,5253,400556,66887,1,119,7,Low,1
7353,48,Female,Retired,63163,2,Health,1,4663,449969,31202,2,40,3,Medium,1
7354,58,Female,Employed,108356,1,Health,10,7611,131715,75003,3,74,5,Low,1
7355,25,Female,Employed,116788,1,Property,15,9891,422409,37323,8,61,9,Low,1
7356,20,Male,Unemployed,153280,2,Auto,10,8199,307084,75010,9,40,4,High,0
7357,65,Male,Employed,33796,4,Life,8,9308,259459,53819,1,101,9,Low,1
7358,63,Female,Retired,110962,3,Life,2,10645,258026,44794,2,81,6,Low,1
7359,26,Female,Self-Employed,173742,2,Life,18,9509,284712,10910,3,32,3,Low,1
7360,47,Female,Self-Employed,44320,1,Auto,2,552,430279,34086,2,99,1,High,0
7361,28,Female,Employed,40074,0,Health,19,11721,411135,90642,2,37,8,Low,1
7362,52,Female,Retired,47931,0,Auto,9,5886,229237,95675,8,17,4,Low,1
7363,54,Male,Self-Employed,38993,1,Life,10,13503,430310,5470,4,53,6,Low,1
7364,59,Male,Employed,75330,2,Property,4,13179,388231,45747,8,48,2,Low,0
7365,30,Male,Retired,184063,4,Life,1,19987,56684,64087,5,60,4,Low,0
7366,53,Female,Retired,35003,2,Health,11,690,256974,94373,9,15,8,Low,1
7367,30,Female,Self-Employed,198568,3,Auto,2,10410,427654,96305,7,85,2,Low,0
7368,29,Male,Unemployed,34743,0,Auto,4,7854,340161,51676,0,84,6,Medium,1
7369,54,Male,Unemployed,144291,1,Life,15,3972,470810,35494,7,113,2,High,0
7370,27,Female,Retired,99543,4,Health,13,5773,376267,73331,0,43,8,Medium,1
7371,26,Female,Retired,44300,2,Health,1,18982,140751,7758,8,30,3,Low,1
7372,69,Female,Employed,130888,3,Property,2,3085,244741,5809,2,94,9,Low,1
7373,24,Male,Retired,126818,2,Life,6,11017,114579,34007,8,26,6,Low,1
7374,19,Female,Employed,91509,3,Property,7,950,344307,17994,7,115,3,Low,1
7375,40,Female,Employed,29703,2,Auto,19,14674,141486,13523,6,40,2,Low,0
7376,56,Female,Employed,109403,4,Auto,4,9456,459865,98511,0,113,8,Low,1
7377,57,Male,Retired,191503,4,Health,18,11245,320069,83148,6,100,4,Low,1
7378,56,Female,Retired,76436,1,Property,9,981,169567,71544,1,2,8,High,0
7379,38,Male,Employed,41845,4,Health,11,19291,440647,26884,1,94,7,Low,1
7380,40,Female,Self-Employed,101777,3,Life,5,15538,173700,94401,8,33,2,Low,0
7381,46,Female,Retired,55055,1,Health,1,14980,348781,67888,8,89,7,Low,1
7382,31,Male,Unemployed,159950,4,Auto,2,5148,110706,86170,0,87,4,Medium,1
7383,43,Female,Self-Employed,30209,0,Auto,3,16959,240955,64614,6,9,6,Medium,1
7384,68,Male,Unemployed,78812,3,Health,17,16666,183776,64435,4,56,8,Low,1
7385,22,Female,Retired,114035,1,Life,2,11027,34836,61650,5,28,9,High,0
7386,48,Male,Self-Employed,123139,3,Property,1,1960,33119,30920,0,37,4,Low,1
7387,42,Female,Retired,120838,1,Auto,2,8001,227667,67271,5,76,3,Low,1
7388,48,Male,Retired,162076,3,Auto,8,13877,435608,86322,0,100,2,Low,0
7389,67,Male,Self-Employed,116123,0,Life,13,11940,115475,66532,3,102,4,Low,1
7390,37,Female,Retired,184462,4,Health,14,2498,65636,62468,1,114,2,Medium,0
7391,61,Male,Self-Employed,48400,2,Auto,12,3090,453337,48290,1,5,3,Low,1
7392,34,Female,Retired,96511,2,Auto,9,15803,368004,23279,0,13,1,Low,0
7393,62,Male,Employed,98121,2,Life,19,11159,10094,45824,6,93,7,High,0
7394,19,Female,Unemployed,135763,1,Health,7,1597,480736,76924,1,102,6,Low,1
7395,42,Female,Employed,157948,4,Life,10,3994,15230,4363,6,112,1,Low,0
7396,30,Female,Retired,199176,1,Life,3,2641,390913,94916,1,3,9,Low,1
7397,56,Female,Retired,143183,1,Health,19,7003,333909,67713,6,44,6,Low,1
7398,45,Male,Retired,110775,1,Auto,17,8988,64493,92939,3,91,5,Medium,0
7399,59,Female,Employed,63906,1,Property,8,3272,82974,69581,8,38,1,Low,0
7400,23,Female,Retired,139925,4,Property,18,12537,281210,42435,0,73,5,Medium,1
7401,20,Female,Self-Employed,40378,2,Property,7,817,136387,29328,2,53,2,Low,0
7402,52,Female,Unemployed,46568,3,Life,7,17155,119214,99634,4,25,7,Low,1
7403,35,Female,Retired,117046,1,Auto,16,15043,317293,88979,6,97,6,Low,1
7404,28,Male,Retired,107332,4,Auto,15,18251,465652,67003,6,28,4,Low,1
7405,37,Female,Unemployed,127014,0,Auto,14,7521,444511,19135,5,61,3,Low,1
7406,22,Male,Unemployed,50796,3,Auto,16,11142,107067,83606,4,7,5,Low,1
7407,36,Male,Unemployed,75061,1,Life,9,3811,429316,5264,4,38,3,Low,1
7408,39,Female,Employed,95597,1,Property,10,10350,223155,57588,3,17,9,Low,1
7409,36,Female,Employed,44401,3,Property,15,9300,365197,27297,8,72,6,Low,1
7410,64,Male,Retired,154882,3,Health,10,1592,113809,74665,7,21,2,Low,0
7411,33,Male,Unemployed,119216,1,Auto,2,4284,465023,98616,8,17,7,Low,1
7412,41,Male,Retired,109362,4,Property,5,19741,287799,92889,6,36,8,Medium,1
7413,58,Female,Retired,24902,0,Property,8,2444,215118,69793,4,110,9,Low,1
7414,21,Male,Retired,105148,4,Auto,6,3371,289806,73410,9,32,4,Low,1
7415,32,Male,Employed,69723,2,Auto,6,9634,110158,59725,1,47,1,Low,0
7416,42,Female,Unemployed,80599,2,Property,1,14152,445984,6441,3,108,8,Low,1
7417,61,Male,Retired,33967,2,Health,16,7104,368888,74981,5,47,1,Low,0
7418,52,Female,Employed,133312,1,Auto,18,10149,332431,62600,7,1,5,Low,1
7419,31,Male,Self-Employed,191608,0,Property,3,16317,109747,96053,4,25,2,Medium,0
7420,66,Female,Self-Employed,156207,0,Health,7,8139,368303,1026,8,16,8,Medium,1
7421,36,Male,Retired,82365,1,Life,12,2638,79301,32025,3,3,5,Medium,1
7422,55,Female,Retired,99608,1,Health,10,8980,485322,11595,5,8,6,High,0
7423,53,Female,Unemployed,105953,1,Auto,10,6615,450344,34754,3,115,7,Low,1
7424,24,Male,Unemployed,136327,0,Life,9,3844,140892,18997,5,9,4,Medium,1
7425,47,Female,Retired,91979,1,Health,11,8181,16285,61878,9,112,5,Low,0
7426,36,Male,Employed,123146,3,Property,19,5186,59579,75906,2,68,9,Low,0
7427,66,Female,Retired,172997,3,Auto,8,7199,109451,75423,7,37,6,Low,1
7428,42,Female,Unemployed,122331,3,Life,18,14517,309032,16353,3,48,8,Medium,1
7429,33,Female,Unemployed,50993,1,Property,4,19514,257586,82786,6,39,4,Medium,1
7430,64,Female,Employed,148238,3,Life,2,13335,465132,79151,9,48,4,Medium,1
7431,57,Female,Retired,94663,1,Health,13,13345,426590,7612,7,85,8,High,0
7432,68,Female,Unemployed,69483,3,Property,14,15781,144830,80521,8,104,3,Low,1
7433,25,Female,Retired,175915,1,Auto,15,17107,482494,53528,1,18,5,High,0
7434,35,Male,Unemployed,136747,4,Property,13,11510,154615,19139,2,36,3,Low,1
7435,45,Male,Self-Employed,57879,2,Health,6,2021,142752,30399,8,96,1,Low,0
7436,33,Female,Self-Employed,23888,4,Life,6,18538,287848,42616,6,48,3,Low,1
7437,69,Female,Self-Employed,85713,2,Property,1,6548,490278,2272,6,113,6,Low,1
7438,36,Female,Unemployed,143825,2,Life,15,5644,73469,44379,3,5,6,Low,1
7439,59,Male,Employed,27426,3,Auto,6,5272,112111,57063,0,63,7,Low,1
7440,34,Female,Self-Employed,90031,2,Property,15,6807,267246,5005,7,22,3,High,0
7441,62,Male,Unemployed,30047,2,Life,15,12550,256742,83944,9,77,9,Low,1
7442,30,Female,Retired,169111,4,Auto,14,10784,281589,48781,8,30,9,Low,1
7443,24,Female,Self-Employed,186373,2,Health,10,13155,362272,85505,3,52,2,High,0
7444,44,Female,Employed,199779,1,Property,8,1236,449580,73900,0,32,8,Low,1
7445,27,Female,Employed,196186,1,Property,4,8837,489233,43691,8,16,2,High,0
7446,51,Female,Employed,41366,3,Property,6,11089,215066,23380,4,64,2,Medium,0
7447,53,Male,Retired,171817,4,Life,17,15783,376095,91739,5,75,6,Medium,1
7448,42,Female,Retired,194154,0,Life,7,1533,284354,97313,1,66,8,Low,1
7449,23,Male,Employed,162425,4,Auto,12,16744,364128,31741,4,44,1,Medium,0
7450,41,Male,Employed,45080,0,Property,4,7163,105764,31127,0,99,8,Low,1
7451,35,Female,Employed,38788,2,Auto,14,13845,395274,1268,2,87,8,Low,1
7452,40,Female,Retired,186041,0,Property,4,19165,374820,62398,0,104,4,Medium,1
7453,23,Female,Retired,80633,2,Health,16,7848,318229,85576,0,111,6,Medium,1
7454,46,Male,Unemployed,147461,4,Property,1,6533,474685,66033,8,77,2,Low,0
7455,42,Male,Self-Employed,156731,4,Auto,18,5119,277500,24825,5,36,1,Low,0
7456,34,Male,Retired,53921,3,Life,19,10419,455974,58398,7,91,7,High,0
7457,63,Female,Employed,155233,3,Health,10,14675,69193,88962,4,26,7,Medium,0
7458,41,Male,Self-Employed,166575,2,Health,5,9077,134600,95007,8,19,3,Medium,1
7459,28,Male,Retired,44982,2,Property,13,11012,343756,73247,3,78,3,Low,1
7460,43,Male,Self-Employed,89014,1,Health,6,11066,225263,29208,9,41,1,Medium,0
7461,68,Female,Unemployed,72632,1,Auto,4,1013,54582,62929,7,24,1,Low,0
7462,51,Male,Retired,178244,1,Auto,16,14733,305852,43753,5,107,2,High,0
7463,45,Male,Employed,140056,4,Property,8,1164,115957,25507,9,69,3,Low,1
7464,20,Female,Employed,95696,0,Life,16,2687,185516,23611,4,50,4,Low,1
7465,28,Female,Unemployed,120750,2,Health,11,12676,187182,85261,4,109,8,Low,1
7466,55,Female,Unemployed,78926,3,Health,1,6738,149736,82026,2,77,5,Low,1
7467,31,Male,Unemployed,93137,2,Property,18,18424,485649,41923,3,38,2,Medium,0
7468,68,Male,Unemployed,89053,0,Health,4,10447,80997,58810,9,105,7,High,0
7469,43,Male,Unemployed,90338,2,Life,11,12815,397236,64354,4,29,8,Medium,1
7470,65,Female,Retired,130694,3,Property,10,19515,84027,61843,8,46,3,Low,1
7471,38,Male,Retired,104295,3,Auto,16,7657,377566,68966,9,46,6,Low,1
7472,56,Female,Self-Employed,157816,0,Health,10,8999,422101,61182,2,49,8,Low,1
7473,47,Female,Unemployed,108309,3,Property,5,12161,20878,31235,4,27,6,Low,0
7474,25,Male,Employed,133721,4,Auto,18,11525,251470,96578,8,30,6,Low,1
7475,68,Male,Employed,70123,3,Auto,11,12056,226953,21639,0,72,8,Low,1
7476,37,Male,Unemployed,133732,0,Auto,3,2493,45296,40141,4,47,1,Medium,0
7477,65,Female,Unemployed,92672,0,Property,9,1203,241498,8371,3,65,2,Medium,0
7478,49,Female,Unemployed,193357,2,Property,15,7138,28740,97787,0,52,3,Medium,0
7479,39,Male,Unemployed,72238,3,Auto,19,854,14171,93549,0,59,7,Low,0
7480,24,Female,Unemployed,33417,3,Auto,19,1046,218855,19178,6,46,1,High,0
7481,26,Male,Employed,110841,0,Property,5,15473,364690,45034,5,44,4,Low,1
7482,62,Male,Self-Employed,196201,2,Property,6,5636,74861,64816,0,0,3,Low,1
7483,18,Male,Unemployed,57719,2,Life,4,609,447522,61323,3,65,8,Low,1
7484,46,Female,Unemployed,24002,4,Auto,12,18382,148540,67367,6,111,7,Low,1
7485,25,Female,Unemployed,153404,4,Health,5,4171,168652,56691,5,118,1,Low,0
7486,21,Male,Retired,46149,0,Health,3,11875,156486,32421,9,91,9,Low,1
7487,52,Male,Employed,114994,2,Property,10,15444,398806,17665,1,99,4,Medium,1
7488,20,Female,Employed,118989,2,Health,13,8452,481499,61591,8,22,7,Medium,1
7489,62,Male,Self-Employed,105808,4,Property,4,965,435969,21041,9,19,6,High,0
7490,57,Female,Retired,78923,4,Life,8,14191,167212,53779,2,32,3,Low,1
7491,24,Male,Retired,37352,0,Property,1,676,163391,58482,1,93,6,Medium,1
7492,44,Female,Retired,81081,2,Auto,2,14175,478807,39866,0,101,7,Low,1
7493,18,Male,Self-Employed,41645,0,Property,4,12772,399780,87468,2,88,5,Low,1
7494,44,Female,Self-Employed,45343,4,Health,1,13773,73800,8447,5,47,4,Medium,1
7495,33,Male,Self-Employed,20645,3,Health,7,19811,397340,26826,9,15,6,Low,1
7496,55,Female,Retired,51775,4,Health,5,5556,221098,89667,0,101,8,Low,1
7497,24,Female,Employed,24121,2,Auto,13,18366,109523,42490,1,110,7,Low,1
7498,61,Female,Retired,83742,0,Property,13,6909,196847,92845,8,38,3,Low,1
7499,40,Female,Self-Employed,29271,2,Property,8,14098,69223,99412,0,6,2,Medium,0
7500,58,Male,Retired,190276,4,Health,17,12812,498895,91086,0,61,5,Medium,1
7501,28,Female,Unemployed,176284,4,Auto,10,17310,406392,50650,8,43,9,Medium,1
7502,59,Female,Retired,130821,1,Health,10,2027,110104,44064,2,96,5,Low,1
7503,50,Male,Retired,95828,4,Health,2,5750,113497,92230,5,97,1,Low,0
7504,67,Female,Employed,174553,2,Auto,6,15658,412506,79457,2,80,9,Low,1
7505,53,Male,Employed,115011,0,Health,1,6452,117616,64422,1,48,2,Low,0
7506,54,Female,Employed,58682,0,Life,18,15290,33792,15589,2,103,2,Low,0
7507,58,Female,Unemployed,93749,1,Auto,3,19678,154774,27768,9,3,6,High,0
7508,34,Female,Employed,84747,2,Health,7,16970,95642,50009,3,12,3,Low,1
7509,52,Female,Unemployed,21903,4,Property,16,9084,394108,52982,0,25,5,Low,1
7510,65,Female,Self-Employed,186416,3,Life,3,9447,259883,53669,2,12,5,Low,1
7511,22,Female,Employed,122413,0,Property,6,6803,349045,98951,6,95,3,High,0
7512,65,Male,Retired,106534,2,Property,4,8443,87942,64655,1,42,8,Medium,1
7513,49,Male,Retired,142702,1,Life,16,16151,480042,40050,6,11,3,High,0
7514,20,Female,Unemployed,38319,3,Auto,3,9474,18873,77153,3,119,6,Medium,0
7515,69,Female,Employed,118919,2,Health,4,5141,499119,50420,6,77,5,Low,1
7516,64,Male,Retired,172513,4,Property,11,6280,39837,75064,2,84,7,Low,0
7517,52,Male,Self-Employed,96178,0,Property,17,14794,62377,45784,6,32,6,Low,1
7518,69,Female,Employed,175934,4,Property,19,6140,386299,81337,9,104,9,Medium,1
7519,31,Female,Self-Employed,182175,1,Auto,8,6683,395785,39043,6,66,2,Medium,0
7520,65,Female,Retired,162582,0,Property,14,8433,313286,16279,2,6,6,Medium,1
7521,48,Female,Employed,185763,3,Property,16,17374,82906,12702,5,78,5,Low,1
7522,48,Female,Unemployed,91991,0,Property,19,17932,121686,39691,8,6,9,Low,1
7523,34,Female,Retired,191444,4,Life,16,17082,151494,4824,6,42,2,Low,0
7524,41,Male,Self-Employed,88309,2,Life,10,9062,18364,34959,4,47,8,Low,0
7525,69,Female,Employed,194122,2,Property,15,12878,348461,15938,0,89,7,Low,1
7526,40,Female,Self-Employed,47377,2,Auto,4,9090,69201,80079,7,25,1,Medium,0
7527,35,Male,Self-Employed,78336,1,Auto,4,17343,395378,50504,3,75,3,Medium,1
7528,67,Male,Unemployed,95312,1,Health,13,19488,61353,69097,1,58,4,Low,0
7529,31,Male,Unemployed,114941,2,Life,12,11938,426344,50356,8,115,8,Low,1
7530,67,Male,Retired,79229,3,Auto,15,5168,184464,37097,2,55,2,Low,0
7531,32,Female,Unemployed,85679,4,Property,13,1793,231916,51938,5,39,8,High,0
7532,32,Male,Unemployed,45698,3,Life,6,11451,150183,68967,2,108,2,Low,0
7533,23,Male,Retired,168155,2,Auto,14,11083,232518,53580,6,65,3,Low,1
7534,44,Female,Retired,65169,4,Health,3,18082,34421,85292,1,103,8,Low,0
7535,32,Male,Retired,173774,1,Property,8,10656,190032,3117,3,14,9,Low,1
7536,67,Male,Retired,118574,0,Life,12,13806,318248,1561,9,43,5,Low,1
7537,53,Female,Self-Employed,61022,0,Health,14,15882,490353,5271,8,94,4,Low,1
7538,25,Female,Self-Employed,86543,4,Health,5,19161,399673,7654,7,58,3,Medium,1
7539,32,Female,Retired,112955,3,Life,2,6773,310331,16511,7,100,3,Low,1
7540,20,Female,Retired,128768,4,Auto,10,9865,267092,59064,7,33,9,Medium,1
7541,64,Female,Employed,116416,3,Property,3,8857,395384,99696,6,11,4,Low,1
7542,30,Female,Employed,158275,3,Health,10,7916,163483,34012,5,5,2,Low,0
7543,58,Female,Employed,56492,0,Health,9,11421,385559,28769,7,103,4,Low,1
7544,51,Male,Unemployed,114525,1,Life,17,2191,313977,45199,6,95,3,Low,1
7545,41,Male,Self-Employed,130230,2,Life,6,11314,117582,22415,0,99,5,Medium,1
7546,57,Female,Self-Employed,108519,1,Life,9,13030,289245,9321,5,9,4,High,0
7547,49,Male,Employed,78636,2,Health,3,2915,459171,24112,7,79,2,Medium,0
7548,49,Female,Employed,75639,0,Auto,7,9318,151806,13165,4,24,1,Low,0
7549,47,Male,Self-Employed,60685,2,Auto,12,2805,448695,27258,5,93,1,Low,0
7550,69,Female,Unemployed,35739,3,Property,18,12098,195160,54856,1,39,1,Medium,0
7551,66,Male,Employed,180989,4,Life,10,1631,133134,41824,1,92,3,Low,1
7552,30,Female,Retired,40704,2,Property,2,2144,210964,63112,1,47,2,High,0
7553,18,Male,Employed,115688,1,Health,17,2794,459664,97116,5,86,4,Low,1
7554,51,Female,Self-Employed,67383,0,Health,3,16085,338202,79327,4,102,3,High,0
7555,32,Male,Self-Employed,44307,0,Health,1,3717,171781,87764,5,55,7,Low,1
7556,61,Male,Employed,24716,4,Property,8,5696,221365,19236,5,59,8,Low,1
7557,31,Female,Employed,120924,3,Life,13,2585,179488,11781,3,107,5,Medium,1
7558,46,Male,Retired,169992,3,Property,11,13179,29011,8142,6,6,6,Medium,1
7559,51,Male,Retired,188943,0,Property,8,13379,84143,96348,8,112,7,Medium,0
7560,35,Male,Unemployed,62928,3,Health,1,7303,29460,24741,6,46,9,Medium,1
7561,24,Male,Unemployed,33587,4,Health,2,4716,109221,87913,5,13,1,Low,0
7562,46,Male,Retired,21195,0,Auto,18,17220,116701,7146,2,100,2,Low,0
7563,48,Female,Unemployed,145711,3,Life,18,14597,295140,83821,5,1,1,Low,0
7564,42,Female,Unemployed,176155,2,Life,9,11423,489988,41859,7,62,9,High,0
7565,55,Male,Employed,135982,2,Life,7,18143,133146,67892,7,36,2,Medium,0
7566,31,Female,Retired,173510,3,Property,9,16610,186878,35131,3,68,2,Low,0
7567,25,Male,Employed,40009,2,Health,10,2916,331254,92006,4,101,5,Low,1
7568,44,Female,Employed,126172,4,Health,2,8745,151027,96035,3,109,9,Low,1
7569,19,Male,Unemployed,121123,1,Auto,5,4876,363765,53638,1,21,3,Low,1
7570,34,Male,Employed,33696,4,Property,17,14147,158009,94756,4,69,8,Low,1
7571,54,Male,Self-Employed,148733,4,Life,2,13036,47350,73968,0,44,1,Medium,0
7572,31,Male,Unemployed,27564,3,Property,10,7664,17970,84893,1,6,2,Low,0
7573,42,Female,Self-Employed,23637,4,Health,1,18690,214366,26694,6,113,8,Low,1
7574,47,Female,Unemployed,168862,3,Auto,12,17470,381258,65067,4,99,1,Low,0
7575,46,Female,Employed,113695,0,Property,15,4952,233860,5336,9,4,9,Medium,1
7576,37,Male,Unemployed,32568,3,Health,6,986,57864,52948,7,25,4,Low,1
7577,38,Female,Self-Employed,113539,3,Property,14,2208,262975,28038,5,91,3,Low,1
7578,39,Female,Unemployed,90847,0,Health,14,13856,480740,93380,7,46,3,High,0
7579,52,Male,Self-Employed,61596,1,Property,15,14246,22034,16036,1,86,1,Medium,0
7580,54,Male,Retired,58315,0,Life,1,4506,492327,79887,7,65,8,High,0
7581,33,Male,Employed,37191,3,Property,17,19914,175238,98410,8,103,4,Low,1
7582,67,Female,Self-Employed,137083,2,Property,11,4802,183803,81561,7,113,1,Medium,0
7583,66,Female,Retired,40908,3,Life,15,16773,66004,24680,6,20,5,Medium,1
7584,60,Male,Employed,152487,0,Property,16,17821,210036,10735,7,65,8,Low,1
7585,34,Female,Retired,60276,3,Health,9,6739,133936,82725,1,1,8,High,0
7586,33,Male,Self-Employed,67650,0,Health,12,2531,460007,27815,5,17,3,Medium,1
7587,19,Female,Employed,84427,4,Health,2,19755,395861,83344,6,102,4,Low,1
7588,21,Male,Retired,104369,1,Health,15,6399,450494,12050,8,90,4,Low,1
7589,38,Female,Self-Employed,166478,1,Health,9,10700,143684,86216,2,63,3,Low,1
7590,56,Female,Retired,180408,0,Life,16,4136,266684,12993,5,45,6,Low,1
7591,51,Female,Employed,114957,1,Life,17,11249,35542,76265,7,68,3,Low,0
7592,47,Male,Employed,97316,2,Property,4,5421,126209,78115,3,8,6,High,0
7593,23,Male,Employed,59871,2,Health,8,4363,201186,84120,4,13,5,Low,1
7594,34,Male,Self-Employed,32221,1,Property,7,14688,336968,41028,1,67,2,Low,0
7595,56,Female,Retired,41116,0,Health,6,8752,308708,56292,9,64,8,High,0
7596,42,Male,Retired,190862,2,Property,5,5748,23509,32325,6,39,7,Low,0
7597,22,Female,Self-Employed,61474,1,Life,10,2517,312887,75161,7,21,7,Low,1
7598,22,Male,Employed,60100,3,Health,3,16953,428813,39401,5,14,6,Medium,1
7599,37,Male,Unemployed,137982,2,Life,17,5280,410386,34436,8,24,9,Medium,1
7600,33,Female,Employed,25416,4,Property,16,11363,488256,93025,2,63,4,Medium,1
7601,68,Female,Unemployed,35251,2,Life,11,16244,291613,8068,8,50,5,High,0
7602,58,Male,Employed,178146,1,Life,13,8124,263820,64567,8,31,9,Low,1
7603,54,Male,Self-Employed,74822,1,Life,18,5771,287907,71002,8,94,3,Low,1
7604,57,Female,Unemployed,63655,1,Auto,14,18138,38365,43078,5,41,3,Low,0
7605,26,Female,Self-Employed,153099,0,Property,2,19397,283601,55460,8,86,8,Medium,1
7606,22,Male,Unemployed,109091,0,Property,12,4869,217640,5960,6,16,6,Low,1
7607,59,Female,Retired,163016,3,Health,10,7925,315064,46177,7,33,2,Low,0
7608,19,Male,Unemployed,20315,3,Health,7,17116,485382,63273,7,68,3,Medium,1
7609,26,Male,Unemployed,187829,2,Health,2,1687,70990,36075,7,46,8,High,0
7610,60,Male,Unemployed,118834,1,Life,18,5923,67775,28430,2,41,5,Low,1
7611,53,Female,Retired,175340,3,Property,17,5480,382993,32536,5,93,2,Low,0
7612,39,Male,Self-Employed,128898,1,Life,16,7499,330022,29609,6,49,3,High,0
